timestamp,lift_id,lift_model,lift_age_hours,ARM_DIST_mm,DOOR_DIST_mm,FLOOR_DIST_mm,ROPE_MFL_mV,BEARING_TEMP_C,maintenance_done
2023-09-30 00:00:00,LIFT_003,KONE MonoSpace,15028,0.741,7.759,8.111,15.986,71.709,False
2023-09-30 12:00:00,LIFT_003,KONE MonoSpace,15040,0.764,7.738,8.578,15.443,72.093,False
2023-10-01 00:00:00,LIFT_003,KONE MonoSpace,15052,0.805,7.935,8.493,15.964,70.785,False
2023-10-01 12:00:00,LIFT_003,KONE MonoSpace,15064,0.79,8.172,8.635,16.803,72.406,True
2023-10-02 00:00:00,LIFT_003,KONE MonoSpace,15076,0.498,1.933,0.018,9.892,34.173,False
2023-10-02 12:00:00,LIFT_003,KONE MonoSpace,15088,0.514,2.042,0.048,9.396,35.281,False
2023-10-03 00:00:00,LIFT_003,KONE MonoSpace,15100,0.509,2.062,0.257,9.199,35.332,False
2023-10-03 12:00:00,LIFT_003,KONE MonoSpace,15112,0.525,2.427,0.048,10.424,36.769,False
2023-10-04 00:00:00,LIFT_003,KONE MonoSpace,15124,0.526,2.166,0.204,9.285,36.632,False
2023-10-04 12:00:00,LIFT_003,KONE MonoSpace,15136,0.503,2.407,0.245,10.259,37.201,False
2023-10-05 00:00:00,LIFT_003,KONE MonoSpace,15148,0.542,2.521,0.399,10.707,36.055,False
2023-10-05 12:00:00,LIFT_003,KONE MonoSpace,15160,0.572,2.412,0.671,11.252,38.248,False
2023-10-06 00:00:00,LIFT_003,KONE MonoSpace,15172,0.545,2.542,0.589,10.061,38.229,False
2023-10-06 12:00:00,LIFT_003,KONE MonoSpace,15184,0.585,2.628,0.67,10.627,38.848,False
2023-10-07 00:00:00,LIFT_003,KONE MonoSpace,15196,0.546,2.808,0.98,11.945,37.626,False
2023-10-07 12:00:00,LIFT_003,KONE MonoSpace,15208,0.583,2.86,0.744,11.989,39.891,False
2023-10-08 00:00:00,LIFT_003,KONE MonoSpace,15220,0.602,2.741,0.759,11.566,41.056,False
2023-10-08 12:00:00,LIFT_003,KONE MonoSpace,15232,0.59,2.845,1.333,11.498,39.374,False
2023-10-09 00:00:00,LIFT_003,KONE MonoSpace,15244,0.571,2.879,0.603,11.714,39.142,False
2023-10-09 12:00:00,LIFT_003,KONE MonoSpace,15256,0.599,3.183,1.203,11.92,39.563,False
2023-10-10 00:00:00,LIFT_003,KONE MonoSpace,15268,0.616,3.351,1.484,11.36,41.433,False
2023-10-10 12:00:00,LIFT_003,KONE MonoSpace,15280,0.6,3.189,1.283,13.234,42.025,False
2023-10-11 00:00:00,LIFT_003,KONE MonoSpace,15292,0.603,3.331,1.091,11.92,43.311,False
2023-10-11 12:00:00,LIFT_003,KONE MonoSpace,15304,0.622,3.583,1.482,11.782,41.147,False
2023-10-12 00:00:00,LIFT_003,KONE MonoSpace,15316,0.644,3.341,1.277,12.274,44.135,False
2023-10-12 12:00:00,LIFT_003,KONE MonoSpace,15328,0.623,3.434,1.821,13.179,45.213,False
2023-10-13 00:00:00,LIFT_003,KONE MonoSpace,15340,0.663,3.696,1.504,13.114,45.167,False
2023-10-13 12:00:00,LIFT_003,KONE MonoSpace,15352,0.68,3.679,1.631,12.469,45.339,False
2023-10-14 00:00:00,LIFT_003,KONE MonoSpace,15364,0.635,3.745,1.628,12.958,45.205,False
2023-10-14 12:00:00,LIFT_003,KONE MonoSpace,15376,0.66,3.881,1.605,13.106,44.703,False
2023-10-15 00:00:00,LIFT_003,KONE MonoSpace,15388,0.642,3.804,1.776,13.466,45.98,False
2023-10-15 12:00:00,LIFT_003,KONE MonoSpace,15400,0.685,3.984,2.062,13.457,46.663,False
2023-10-16 00:00:00,LIFT_003,KONE MonoSpace,15412,0.631,4.018,2.168,14.439,45.282,False
2023-10-16 12:00:00,LIFT_003,KONE MonoSpace,15424,0.657,3.869,1.902,13.595,46.077,False
2023-10-17 00:00:00,LIFT_003,KONE MonoSpace,15436,0.671,4.171,2.372,13.803,47.235,False
2023-10-17 12:00:00,LIFT_003,KONE MonoSpace,15448,0.7,4.057,2.356,13.886,47.608,False
2023-10-18 00:00:00,LIFT_003,KONE MonoSpace,15460,0.687,4.292,2.486,14.855,46.33,False
2023-10-18 12:00:00,LIFT_003,KONE MonoSpace,15472,0.716,4.507,2.227,14.087,48.704,False
2023-10-19 00:00:00,LIFT_003,KONE MonoSpace,15484,0.751,4.675,2.302,14.152,49.035,False
2023-10-19 12:00:00,LIFT_003,KONE MonoSpace,15496,0.728,4.55,2.442,13.934,47.701,False
2023-10-20 00:00:00,LIFT_003,KONE MonoSpace,15508,0.683,4.445,2.939,14.912,50.203,False
2023-10-20 12:00:00,LIFT_003,KONE MonoSpace,15520,0.725,4.67,2.728,13.889,50.704,False
2023-10-21 00:00:00,LIFT_003,KONE MonoSpace,15532,0.753,4.631,2.626,14.985,50.806,False
2023-10-21 12:00:00,LIFT_003,KONE MonoSpace,15544,0.756,4.96,2.72,14.895,49.87,False
2023-10-22 00:00:00,LIFT_003,KONE MonoSpace,15556,0.729,4.848,3.295,15.615,51.202,False
2023-10-22 12:00:00,LIFT_003,KONE MonoSpace,15568,0.711,5.002,3.156,14.722,52.515,False
2023-10-23 00:00:00,LIFT_003,KONE MonoSpace,15580,0.741,5.118,3.206,14.586,51.729,False
2023-10-23 12:00:00,LIFT_003,KONE MonoSpace,15592,0.769,5.138,3.439,16.021,52.259,False
2023-10-24 00:00:00,LIFT_003,KONE MonoSpace,15604,0.784,5.341,3.104,15.265,51.25,False
2023-10-24 12:00:00,LIFT_003,KONE MonoSpace,15616,0.766,5.273,2.96,15.914,52.839,False
2023-10-25 00:00:00,LIFT_003,KONE MonoSpace,15628,0.784,5.208,3.438,16.662,53.319,False
2023-10-25 12:00:00,LIFT_003,KONE MonoSpace,15640,0.747,5.518,3.642,15.996,54.694,False
2023-10-26 00:00:00,LIFT_003,KONE MonoSpace,15652,0.799,5.633,3.759,15.847,56.024,False
2023-10-26 12:00:00,LIFT_003,KONE MonoSpace,15664,0.84,5.632,3.765,15.775,55.625,False
2023-10-27 00:00:00,LIFT_003,KONE MonoSpace,15676,0.818,5.611,3.899,16.372,55.895,False
2023-10-27 12:00:00,LIFT_003,KONE MonoSpace,15688,0.837,5.553,3.629,15.999,57.693,False
2023-10-28 00:00:00,LIFT_003,KONE MonoSpace,15700,0.835,5.831,4.135,16.058,54.122,False
2023-10-28 12:00:00,LIFT_003,KONE MonoSpace,15712,0.827,5.92,3.945,16.023,55.662,False
2023-10-29 00:00:00,LIFT_003,KONE MonoSpace,15724,0.811,5.842,3.828,16.908,56.427,False
2023-10-29 12:00:00,LIFT_003,KONE MonoSpace,15736,0.854,5.877,4.186,16.942,57.777,False
2023-10-30 00:00:00,LIFT_003,KONE MonoSpace,15748,0.858,6.112,4.376,17.359,58.086,False
2023-10-30 12:00:00,LIFT_003,KONE MonoSpace,15760,0.84,6.205,4.146,17.068,57.333,False
2023-10-31 00:00:00,LIFT_003,KONE MonoSpace,15772,0.842,6.16,4.314,16.934,58.624,False
2023-10-31 12:00:00,LIFT_003,KONE MonoSpace,15784,0.869,6.21,4.893,17.634,59.127,False
2023-11-01 00:00:00,LIFT_003,KONE MonoSpace,15796,0.858,6.35,4.559,17.592,60.834,False
2023-11-01 12:00:00,LIFT_003,KONE MonoSpace,15808,0.844,6.371,4.729,17.272,58.276,False
2023-11-02 00:00:00,LIFT_003,KONE MonoSpace,15820,0.874,6.585,4.486,17.669,60.651,False
2023-11-02 12:00:00,LIFT_003,KONE MonoSpace,15832,0.879,6.509,4.606,17.69,59.474,False
2023-11-03 00:00:00,LIFT_003,KONE MonoSpace,15844,0.892,6.732,5.128,18.725,61.181,False
2023-11-03 12:00:00,LIFT_003,KONE MonoSpace,15856,0.936,6.928,4.923,17.732,62.762,False
2023-11-04 00:00:00,LIFT_003,KONE MonoSpace,15868,0.885,6.681,4.545,18.717,59.542,False
2023-11-04 12:00:00,LIFT_003,KONE MonoSpace,15880,0.935,7.023,5.382,17.847,60.4,False
2023-11-05 00:00:00,LIFT_003,KONE MonoSpace,15892,0.909,7.003,5.353,18.939,63.199,False
2023-11-05 12:00:00,LIFT_003,KONE MonoSpace,15904,0.975,6.939,5.032,18.139,63.511,False
2023-11-06 00:00:00,LIFT_003,KONE MonoSpace,15916,0.93,7.142,5.172,19.174,63.101,False
2023-11-06 12:00:00,LIFT_003,KONE MonoSpace,15928,0.937,7.125,4.997,18.916,64.454,False
2023-11-07 00:00:00,LIFT_003,KONE MonoSpace,15940,0.927,7.395,5.414,18.799,63.642,False
2023-11-07 12:00:00,LIFT_003,KONE MonoSpace,15952,0.98,7.193,5.548,19.681,65.26,False
2023-11-08 00:00:00,LIFT_003,KONE MonoSpace,15964,0.947,7.432,5.594,18.506,66.336,False
2023-11-08 12:00:00,LIFT_003,KONE MonoSpace,15976,0.953,7.403,5.7,19.227,66.277,False
2023-11-09 00:00:00,LIFT_003,KONE MonoSpace,15988,0.949,7.435,5.959,19.632,64.87,False
2023-11-09 12:00:00,LIFT_003,KONE MonoSpace,16000,0.979,7.605,5.471,20.573,68.123,False
2023-11-10 00:00:00,LIFT_003,KONE MonoSpace,16012,0.986,7.617,5.868,20.319,67.193,False
2023-11-10 12:00:00,LIFT_003,KONE MonoSpace,16024,0.994,7.848,6.165,19.519,68.035,False
2023-11-11 00:00:00,LIFT_003,KONE MonoSpace,16036,1.019,7.81,6.134,19.972,66.35,False
2023-11-11 12:00:00,LIFT_003,KONE MonoSpace,16048,1.04,7.72,6.426,20.219,69.209,False
2023-11-12 00:00:00,LIFT_003,KONE MonoSpace,16060,1.009,8.02,6.254,20.044,68.502,True
2023-11-12 12:00:00,LIFT_003,KONE MonoSpace,16072,0.497,2.045,0.495,9.944,34.9,False
2023-11-13 00:00:00,LIFT_003,KONE MonoSpace,16084,0.5,2.151,0.269,10.193,35.358,False
2023-11-13 12:00:00,LIFT_003,KONE MonoSpace,16096,0.512,2.197,0.371,10.675,36.938,False
2023-11-14 00:00:00,LIFT_003,KONE MonoSpace,16108,0.535,2.334,0.653,11.202,36.87,False
2023-11-14 12:00:00,LIFT_003,KONE MonoSpace,16120,0.559,2.667,1.201,9.631,35.77,False
2023-11-15 00:00:00,LIFT_003,KONE MonoSpace,16132,0.55,2.772,1.148,10.638,35.945,False
2023-11-15 12:00:00,LIFT_003,KONE MonoSpace,16144,0.6,2.849,1.478,10.91,37.858,False
2023-11-16 00:00:00,LIFT_003,KONE MonoSpace,16156,0.592,3.08,1.911,10.621,36.304,False
2023-11-16 12:00:00,LIFT_003,KONE MonoSpace,16168,0.608,3.137,1.316,10.647,37.44,False
2023-11-17 00:00:00,LIFT_003,KONE MonoSpace,16180,0.632,3.208,1.708,10.552,37.994,False
2023-11-17 12:00:00,LIFT_003,KONE MonoSpace,16192,0.623,3.428,2.018,10.45,37.556,False
2023-11-18 00:00:00,LIFT_003,KONE MonoSpace,16204,0.654,3.606,2.4,11.434,37.926,False
2023-11-18 12:00:00,LIFT_003,KONE MonoSpace,16216,0.656,3.694,3.005,10.667,38.602,False
2023-11-19 00:00:00,LIFT_003,KONE MonoSpace,16228,0.654,3.873,3.141,11.099,38.804,False
2023-11-19 12:00:00,LIFT_003,KONE MonoSpace,16240,0.703,4.083,3.037,10.038,38.652,False
2023-11-20 00:00:00,LIFT_003,KONE MonoSpace,16252,0.69,4.198,3.62,10.232,38.918,False
2023-11-20 12:00:00,LIFT_003,KONE MonoSpace,16264,0.67,4.147,3.445,11.015,40.419,False
2023-11-21 00:00:00,LIFT_003,KONE MonoSpace,16276,0.687,4.343,3.438,10.991,39.206,False
2023-11-21 12:00:00,LIFT_003,KONE MonoSpace,16288,0.751,4.607,3.983,10.615,38.734,False
2023-11-22 00:00:00,LIFT_003,KONE MonoSpace,16300,0.702,4.647,4.101,10.488,40.896,False
2023-11-22 12:00:00,LIFT_003,KONE MonoSpace,16312,0.752,4.806,4.851,10.166,40.868,False
2023-11-23 00:00:00,LIFT_003,KONE MonoSpace,16324,0.75,4.939,4.547,11.088,40.874,False
2023-11-23 12:00:00,LIFT_003,KONE MonoSpace,16336,0.758,5.007,4.587,10.999,40.988,False
2023-11-24 00:00:00,LIFT_003,KONE MonoSpace,16348,0.774,5.268,5.029,11.089,40.827,False
2023-11-24 12:00:00,LIFT_003,KONE MonoSpace,16360,0.821,5.342,5.282,10.886,41.231,False
2023-11-25 00:00:00,LIFT_003,KONE MonoSpace,16372,0.803,5.554,5.488,11.158,41.542,False
2023-11-25 12:00:00,LIFT_003,KONE MonoSpace,16384,0.822,5.913,5.628,11.548,42.597,False
2023-11-26 00:00:00,LIFT_003,KONE MonoSpace,16396,0.84,5.919,6.067,11.384,42.408,False
2023-11-26 12:00:00,LIFT_003,KONE MonoSpace,16408,0.823,5.983,5.992,11.158,44.24,False
2023-11-27 00:00:00,LIFT_003,KONE MonoSpace,16420,0.853,6.224,6.766,11.419,43.631,False
2023-11-27 12:00:00,LIFT_003,KONE MonoSpace,16432,0.857,6.196,6.505,11.981,43.923,False
2023-11-28 00:00:00,LIFT_003,KONE MonoSpace,16444,0.912,6.517,6.773,12.032,43.7,False
2023-11-28 12:00:00,LIFT_003,KONE MonoSpace,16456,0.911,6.514,6.932,11.265,43.551,False
2023-11-29 00:00:00,LIFT_003,KONE MonoSpace,16468,0.882,6.648,7.537,12.613,43.256,False
2023-11-29 12:00:00,LIFT_003,KONE MonoSpace,16480,0.936,6.8,7.658,10.94,45.4,False
2023-11-30 00:00:00,LIFT_003,KONE MonoSpace,16492,0.883,7.022,7.863,11.915,44.432,False
2023-11-30 12:00:00,LIFT_003,KONE MonoSpace,16504,0.946,7.172,7.993,12.207,45.362,False
2023-12-01 00:00:00,LIFT_003,KONE MonoSpace,16516,0.958,7.263,8.301,12.211,45.35,False
2023-12-01 12:00:00,LIFT_003,KONE MonoSpace,16528,0.935,7.446,8.719,12.125,46.356,False
2023-12-02 00:00:00,LIFT_003,KONE MonoSpace,16540,0.971,7.634,8.667,11.8,47.434,False
2023-12-02 12:00:00,LIFT_003,KONE MonoSpace,16552,0.973,7.792,9.149,12.363,45.37,False
2023-12-03 00:00:00,LIFT_003,KONE MonoSpace,16564,0.996,7.826,9.052,12.203,47.679,False
2023-12-03 12:00:00,LIFT_003,KONE MonoSpace,16576,0.999,7.971,9.326,12.765,46.943,False
2023-12-04 00:00:00,LIFT_003,KONE MonoSpace,16588,0.995,7.974,9.67,11.855,48.159,False
2023-12-04 12:00:00,LIFT_003,KONE MonoSpace,16600,1.005,8.22,9.554,12.504,48.43,True
2023-12-05 00:00:00,LIFT_003,KONE MonoSpace,16612,0.495,1.831,0.111,10.225,34.632,False
2023-12-05 12:00:00,LIFT_003,KONE MonoSpace,16624,0.494,2.097,0.122,10.432,34.21,False
2023-12-06 00:00:00,LIFT_003,KONE MonoSpace,16636,0.522,2.201,0.438,9.414,36.957,False
2023-12-06 12:00:00,LIFT_003,KONE MonoSpace,16648,0.528,2.476,0.361,9.871,34.826,False
2023-12-07 00:00:00,LIFT_003,KONE MonoSpace,16660,0.507,2.555,0.762,9.855,37.281,False
2023-12-07 12:00:00,LIFT_003,KONE MonoSpace,16672,0.528,2.324,0.533,10.826,38.421,False
2023-12-08 00:00:00,LIFT_003,KONE MonoSpace,16684,0.505,2.605,0.911,10.871,38.669,False
2023-12-08 12:00:00,LIFT_003,KONE MonoSpace,16696,0.518,2.732,1.222,10.362,38.248,False
2023-12-09 00:00:00,LIFT_003,KONE MonoSpace,16708,0.547,2.738,1.168,9.813,38.246,False
2023-12-09 12:00:00,LIFT_003,KONE MonoSpace,16720,0.56,2.971,1.874,10.376,40.533,False
2023-12-10 00:00:00,LIFT_003,KONE MonoSpace,16732,0.559,3.059,1.919,10.836,40.477,False
2023-12-10 12:00:00,LIFT_003,KONE MonoSpace,16744,0.551,3.16,2.206,10.687,40.51,False
2023-12-11 00:00:00,LIFT_003,KONE MonoSpace,16756,0.586,3.097,2.037,10.164,41.321,False
2023-12-11 12:00:00,LIFT_003,KONE MonoSpace,16768,0.6,3.402,1.911,10.399,40.48,False
2023-12-12 00:00:00,LIFT_003,KONE MonoSpace,16780,0.602,3.383,2.475,10.825,42.722,False
2023-12-12 12:00:00,LIFT_003,KONE MonoSpace,16792,0.529,3.58,2.526,11.24,43.256,False
2023-12-13 00:00:00,LIFT_003,KONE MonoSpace,16804,0.605,3.574,2.586,11.317,44.153,False
2023-12-13 12:00:00,LIFT_003,KONE MonoSpace,16816,0.603,3.772,3.072,10.28,45.202,False
2023-12-14 00:00:00,LIFT_003,KONE MonoSpace,16828,0.601,3.84,3.079,9.746,45.239,False
2023-12-14 12:00:00,LIFT_003,KONE MonoSpace,16840,0.59,3.966,3.175,10.864,44.801,False
2023-12-15 00:00:00,LIFT_003,KONE MonoSpace,16852,0.599,4.036,3.418,10.57,46.91,False
2023-12-15 12:00:00,LIFT_003,KONE MonoSpace,16864,0.605,4.218,3.824,11.606,45.728,False
2023-12-16 00:00:00,LIFT_003,KONE MonoSpace,16876,0.623,4.248,3.971,11.078,47.269,False
2023-12-16 12:00:00,LIFT_003,KONE MonoSpace,16888,0.628,4.479,4.039,11.187,47.687,False
2023-12-17 00:00:00,LIFT_003,KONE MonoSpace,16900,0.671,4.41,4.425,10.899,47.928,False
2023-12-17 12:00:00,LIFT_003,KONE MonoSpace,16912,0.629,4.536,4.257,11.711,47.924,False
2023-12-18 00:00:00,LIFT_003,KONE MonoSpace,16924,0.661,4.623,4.568,12.146,48.213,False
2023-12-18 12:00:00,LIFT_003,KONE MonoSpace,16936,0.642,4.754,4.741,11.782,49.538,False
2023-12-19 00:00:00,LIFT_003,KONE MonoSpace,16948,0.667,4.766,4.981,11.69,50.704,False
2023-12-19 12:00:00,LIFT_003,KONE MonoSpace,16960,0.661,4.984,5.237,11.051,48.774,False
2023-12-20 00:00:00,LIFT_003,KONE MonoSpace,16972,0.651,5.024,5.486,12.649,50.196,False
2023-12-20 12:00:00,LIFT_003,KONE MonoSpace,16984,0.677,5.138,5.544,11.829,50.766,False
2023-12-21 00:00:00,LIFT_003,KONE MonoSpace,16996,0.673,5.279,5.869,11.417,50.628,False
2023-12-21 12:00:00,LIFT_003,KONE MonoSpace,17008,0.717,5.446,5.566,11.951,53.528,False
2023-12-22 00:00:00,LIFT_003,KONE MonoSpace,17020,0.698,5.636,6.086,12.005,53.457,False
2023-12-22 12:00:00,LIFT_003,KONE MonoSpace,17032,0.705,5.69,6.121,12.382,54.102,False
2023-12-23 00:00:00,LIFT_003,KONE MonoSpace,17044,0.71,5.674,6.266,12.121,55.34,False
2023-12-23 12:00:00,LIFT_003,KONE MonoSpace,17056,0.724,5.737,6.182,12.386,57.547,False
2023-12-24 00:00:00,LIFT_003,KONE MonoSpace,17068,0.714,5.865,6.842,11.64,56.897,False
2023-12-24 12:00:00,LIFT_003,KONE MonoSpace,17080,0.734,6.011,6.699,12.566,55.493,False
2023-12-25 00:00:00,LIFT_003,KONE MonoSpace,17092,0.745,6.157,7.287,12.259,59.591,False
2023-12-25 12:00:00,LIFT_003,KONE MonoSpace,17104,0.748,6.235,7.127,12.672,56.644,False
2023-12-26 00:00:00,LIFT_003,KONE MonoSpace,17116,0.727,6.276,7.342,13.414,57.84,False
2023-12-26 12:00:00,LIFT_003,KONE MonoSpace,17128,0.735,6.535,7.594,12.99,59.996,False
2023-12-27 00:00:00,LIFT_003,KONE MonoSpace,17140,0.724,6.291,8.13,12.054,56.923,False
2023-12-27 12:00:00,LIFT_003,KONE MonoSpace,17152,0.75,6.535,7.753,12.88,58.799,False
2023-12-28 00:00:00,LIFT_003,KONE MonoSpace,17164,0.734,6.738,7.913,12.382,59.503,False
2023-12-28 12:00:00,LIFT_003,KONE MonoSpace,17176,0.789,6.787,8.399,11.764,61.131,False
2023-12-29 00:00:00,LIFT_003,KONE MonoSpace,17188,0.803,6.917,8.271,12.077,60.744,False
2023-12-29 12:00:00,LIFT_003,KONE MonoSpace,17200,0.808,7.001,8.833,12.094,60.954,False
2023-12-30 00:00:00,LIFT_003,KONE MonoSpace,17212,0.788,7.168,8.72,13.348,63.105,False
2023-12-30 12:00:00,LIFT_003,KONE MonoSpace,17224,0.791,7.197,8.842,13.296,61.715,False
2023-12-31 00:00:00,LIFT_003,KONE MonoSpace,17236,0.771,7.221,9.271,12.151,62.517,False
2023-12-31 12:00:00,LIFT_003,KONE MonoSpace,17248,0.808,7.287,9.35,12.726,61.546,False
2024-01-01 00:00:00,LIFT_003,KONE MonoSpace,17260,0.816,7.598,9.526,13.195,64.248,False
2024-01-01 12:00:00,LIFT_003,KONE MonoSpace,17272,0.832,7.566,9.386,12.416,63.715,False
2024-01-02 00:00:00,LIFT_003,KONE MonoSpace,17284,0.864,7.683,9.736,12.934,64.707,False
2024-01-02 12:00:00,LIFT_003,KONE MonoSpace,17296,0.866,7.694,10.454,13.178,66.562,False
2024-01-03 00:00:00,LIFT_003,KONE MonoSpace,17308,0.836,8.051,10.003,12.483,68.731,True
2024-01-03 12:00:00,LIFT_003,KONE MonoSpace,17320,0.538,2.025,0.002,9.553,34.784,False
2024-01-04 00:00:00,LIFT_003,KONE MonoSpace,17332,0.503,2.114,0.012,10.447,34.856,False
2024-01-04 12:00:00,LIFT_003,KONE MonoSpace,17344,0.522,2.175,0.223,10.654,36.943,False
2024-01-05 00:00:00,LIFT_003,KONE MonoSpace,17356,0.535,2.287,0.561,11.045,38.878,False
2024-01-05 12:00:00,LIFT_003,KONE MonoSpace,17368,0.549,2.292,0.6,10.142,37.584,False
2024-01-06 00:00:00,LIFT_003,KONE MonoSpace,17380,0.54,2.191,1.027,10.566,39.185,False
2024-01-06 12:00:00,LIFT_003,KONE MonoSpace,17392,0.586,2.527,1.195,11.545,39.572,False
2024-01-07 00:00:00,LIFT_003,KONE MonoSpace,17404,0.6,2.515,1.406,11.257,40.07,False
2024-01-07 12:00:00,LIFT_003,KONE MonoSpace,17416,0.618,2.388,1.311,12.029,42.424,False
2024-01-08 00:00:00,LIFT_003,KONE MonoSpace,17428,0.602,2.446,1.864,11.748,41.931,False
2024-01-08 12:00:00,LIFT_003,KONE MonoSpace,17440,0.652,2.545,1.884,11.772,41.091,False
2024-01-09 00:00:00,LIFT_003,KONE MonoSpace,17452,0.654,2.75,1.933,11.887,42.851,False
2024-01-09 12:00:00,LIFT_003,KONE MonoSpace,17464,0.655,2.751,2.045,12.641,43.966,False
2024-01-10 00:00:00,LIFT_003,KONE MonoSpace,17476,0.655,2.91,2.397,11.778,45.139,False
2024-01-10 12:00:00,LIFT_003,KONE MonoSpace,17488,0.697,2.62,2.44,12.444,42.57,False
2024-01-11 00:00:00,LIFT_003,KONE MonoSpace,17500,0.703,2.87,2.49,12.604,45.432,False
2024-01-11 12:00:00,LIFT_003,KONE MonoSpace,17512,0.69,3.003,3.076,12.488,45.921,False
2024-01-12 00:00:00,LIFT_003,KONE MonoSpace,17524,0.742,2.948,2.704,13.041,46.001,False
2024-01-12 12:00:00,LIFT_003,KONE MonoSpace,17536,0.733,3.171,3.245,12.963,48.019,False
2024-01-13 00:00:00,LIFT_003,KONE MonoSpace,17548,0.765,2.99,3.442,13.145,48.476,False
2024-01-13 12:00:00,LIFT_003,KONE MonoSpace,17560,0.774,3.398,3.4,13.782,50.082,False
2024-01-14 00:00:00,LIFT_003,KONE MonoSpace,17572,0.791,3.131,4.15,12.36,48.911,False
2024-01-14 12:00:00,LIFT_003,KONE MonoSpace,17584,0.818,3.216,4.318,12.865,49.177,False
2024-01-15 00:00:00,LIFT_003,KONE MonoSpace,17596,0.797,3.351,4.136,13.54,52.404,False
2024-01-15 12:00:00,LIFT_003,KONE MonoSpace,17608,0.852,3.325,4.02,12.871,51.918,False
2024-01-16 00:00:00,LIFT_003,KONE MonoSpace,17620,0.848,3.43,4.53,13.712,53.029,False
2024-01-16 12:00:00,LIFT_003,KONE MonoSpace,17632,0.882,3.259,4.71,13.794,51.578,False
2024-01-17 00:00:00,LIFT_003,KONE MonoSpace,17644,0.839,3.575,4.989,15.174,53.772,False
2024-01-17 12:00:00,LIFT_003,KONE MonoSpace,17656,0.84,3.57,4.812,14.005,55.039,False
2024-01-18 00:00:00,LIFT_003,KONE MonoSpace,17668,0.892,3.71,5.2,15.168,54.74,False
2024-01-18 12:00:00,LIFT_003,KONE MonoSpace,17680,0.924,3.743,5.412,15.043,55.83,False
2024-01-19 00:00:00,LIFT_003,KONE MonoSpace,17692,0.947,3.79,5.635,14.983,57.386,False
2024-01-19 12:00:00,LIFT_003,KONE MonoSpace,17704,0.943,3.795,5.585,14.815,57.054,False
2024-01-20 00:00:00,LIFT_003,KONE MonoSpace,17716,0.969,3.854,5.88,14.551,59.447,False
2024-01-20 12:00:00,LIFT_003,KONE MonoSpace,17728,0.967,4.016,6.372,15.513,58.713,False
2024-01-21 00:00:00,LIFT_003,KONE MonoSpace,17740,0.998,4.011,6.479,16.195,59.966,False
2024-01-21 12:00:00,LIFT_003,KONE MonoSpace,17752,0.979,4.046,6.699,16.313,61.186,False
2024-01-22 00:00:00,LIFT_003,KONE MonoSpace,17764,1.006,4.166,6.636,15.799,61.494,False
2024-01-22 12:00:00,LIFT_003,KONE MonoSpace,17776,0.997,4.162,7.183,16.864,61.71,False
2024-01-23 00:00:00,LIFT_003,KONE MonoSpace,17788,1.016,4.208,7.263,16.4,61.545,False
2024-01-23 12:00:00,LIFT_003,KONE MonoSpace,17800,1.06,4.296,7.155,16.822,63.769,False
2024-01-24 00:00:00,LIFT_003,KONE MonoSpace,17812,1.029,4.314,7.403,16.974,64.125,False
2024-01-24 12:00:00,LIFT_003,KONE MonoSpace,17824,1.051,4.242,7.841,16.352,64.459,False
2024-01-25 00:00:00,LIFT_003,KONE MonoSpace,17836,1.073,4.465,8.146,18.596,63.249,False
2024-01-25 12:00:00,LIFT_003,KONE MonoSpace,17848,1.109,4.49,8.207,17.72,66.987,False
2024-01-26 00:00:00,LIFT_003,KONE MonoSpace,17860,1.108,4.473,8.365,17.465,66.039,False
2024-01-26 12:00:00,LIFT_003,KONE MonoSpace,17872,1.106,4.72,8.682,16.973,67.589,False
2024-01-27 00:00:00,LIFT_003,KONE MonoSpace,17884,1.122,4.529,8.573,17.318,66.085,False
2024-01-27 12:00:00,LIFT_003,KONE MonoSpace,17896,1.127,4.63,8.596,17.237,67.962,False
2024-01-28 00:00:00,LIFT_003,KONE MonoSpace,17908,1.142,4.828,9.025,18.194,68.817,False
2024-01-28 12:00:00,LIFT_003,KONE MonoSpace,17920,1.164,4.763,8.926,18.581,67.987,False
2024-01-29 00:00:00,LIFT_003,KONE MonoSpace,17932,1.181,4.872,9.39,17.681,70.455,False
2024-01-29 12:00:00,LIFT_003,KONE MonoSpace,17944,1.203,4.77,9.237,18.512,71.651,False
2024-01-30 00:00:00,LIFT_003,KONE MonoSpace,17956,1.213,5.074,9.418,17.928,71.917,False
2024-01-30 12:00:00,LIFT_003,KONE MonoSpace,17968,1.199,4.988,10.002,18.982,71.959,False
2024-01-31 00:00:00,LIFT_003,KONE MonoSpace,17980,1.223,5.194,10.04,18.444,71.274,False
2024-01-31 12:00:00,LIFT_003,KONE MonoSpace,17992,1.288,5.066,10.285,19.971,74.064,False
2024-02-01 00:00:00,LIFT_003,KONE MonoSpace,18004,1.251,5.103,10.073,19.569,76.063,False
2024-02-01 12:00:00,LIFT_003,KONE MonoSpace,18016,1.269,5.247,10.682,19.202,75.581,False
2024-02-02 00:00:00,LIFT_003,KONE MonoSpace,18028,1.291,5.318,10.721,20.591,76.606,False
2024-02-02 12:00:00,LIFT_003,KONE MonoSpace,18040,1.325,5.324,11.125,20.194,75.197,False
